,107
443,1.0217995718067603
444,1.020703020829357
445,1.0761639353777983
446,1.1404060894926416
447,0.8842901919728224
448,1.080651762774277
449,0.986972036628889
450,0.9593028697284832
451,1.0553734131919166
452,1.1084650599841102
453,1.0392885974084494
454,1.0857476368828554
455,1.1086176987860432
456,0.961260131246601
457,1.1248093299497348
458,1.066091000310687
459,1.0546562622657423
460,0.9830492464218853
461,1.0545999967844049
462,0.9932162490027745
463,1.0093234381042762
464,1.0614359892577523
465,1.0411333098666031
466,0.902647716815553
467,1.0109651694850252
468,1.012442216320638
469,1.14206539314647
470,1.0892092768352777
471,1.1858580038238242
472,0.9864631619232992
473,1.0254094054664893
474,1.071284458575231
475,1.0018126146629232
476,1.0664490704369067
477,1.0878724269072737
478,0.98529838218151
479,1.1214540718394552
480,1.0540157841847646
481,1.0248563953523855
482,1.0584065544904502
483,0.899002301706608
484,1.043834194377764
485,1.0565123101896376
486,0.9344413232494468
